pos@al1995m	@al1995m	458.543	458.868	ADJ
pos@al1995m	@al1995m	458.868	459.193	ADJ
pos@al1995m	@al1995m	459.193	459.518	NOUN
pos@al1995m	@al1995m	459.518	459.843	PUNCT
pos@al1995m	@al1995m	462.03	462.285	PRON
pos@al1995m	@al1995m	462.285	462.54	VERB
pos@al1995m	@al1995m	462.54	462.795	PRON
pos@al1995m	@al1995m	462.795	463.05	VERB
pos@al1995m	@al1995m	463.05	463.306	PUNCT
pos@al1995m	@al1995m	480.92	481.168	VERB
pos@al1995m	@al1995m	481.168	481.416	ADV
pos@al1995m	@al1995m	481.416	481.664	ADV
pos@al1995m	@al1995m	481.664	481.912	VERB
pos@al1995m	@al1995m	481.912	482.16	PUNCT
pos@al1995m	@al1995m	482.16	482.412	PUNCT
pos@al1995m	@al1995m	487.52	487.745	INTJ
pos@al1995m	@al1995m	487.745	487.97	PUNCT
pos@al1995m	@al1995m	487.97	488.197	PUNCT
pos@al1995m	@al1995m	502.031	502.286	VERB
pos@al1995m	@al1995m	502.286	502.541	PRON
pos@al1995m	@al1995m	502.541	502.796	PART
pos@al1995m	@al1995m	502.796	503.051	VERB
pos@al1995m	@al1995m	503.051	503.306	SCONJ
pos@al1995m	@al1995m	503.306	503.561	VERB
pos@al1995m	@al1995m	503.561	503.816	ADP
pos@al1995m	@al1995m	503.816	504.071	PUNCT
pos@al1995m	@al1995m	504.071	504.326	PRON
pos@al1995m	@al1995m	504.326	504.581	PUNCT
pos@al1995m	@al1995m	504.581	504.836	ADP
pos@al1995m	@al1995m	504.836	505.091	NUM
pos@al1995m	@al1995m	505.091	505.346	PUNCT
pos@al1995m	@al1995m	505.346	505.609	PUNCT
pos@al1995m	@al1995m	509.0	509.19	PRON
pos@al1995m	@al1995m	509.19	509.38	VERB
pos@al1995m	@al1995m	509.38	509.57	ADP
pos@al1995m	@al1995m	509.57	509.76	NOUN
pos@al1995m	@al1995m	509.76	509.95	ADJ
pos@al1995m	@al1995m	509.95	510.14	VERB
pos@al1995m	@al1995m	510.14	510.33	VERB
pos@al1995m	@al1995m	510.33	510.52	NOUN
pos@al1995m	@al1995m	510.52	510.71	PUNCT
pos@al1995m	@al1995m	510.71	510.906	PUNCT
pos@al1995m	@al1995m	511.276	511.936	X
pos@al1995m	@al1995m	514.244	514.394	PART
pos@al1995m	@al1995m	514.394	514.544	PART
pos@al1995m	@al1995m	514.544	514.694	PRON
pos@al1995m	@al1995m	514.694	514.844	PUNCT
pos@al1995m	@al1995m	514.844	514.994	PUNCT
pos@al1995m	@al1995m	515.279	515.491	PART
pos@al1995m	@al1995m	515.491	515.703	PRON
pos@al1995m	@al1995m	515.703	515.915	VERB
pos@al1995m	@al1995m	515.915	516.127	X
pos@al1995m	@al1995m	516.127	516.339	PUNCT
pos@al1995m	@al1995m	516.339	516.552	PUNCT
pos@al1995m	@al1995m	517.424	517.655	INTJ
pos@al1995m	@al1995m	517.655	517.886	PUNCT
pos@al1995m	@al1995m	517.886	518.117	PRON
pos@al1995m	@al1995m	518.117	518.348	ADV
pos@al1995m	@al1995m	518.348	518.579	VERB
pos@al1995m	@al1995m	518.579	518.81	VERB
pos@al1995m	@al1995m	518.81	519.041	NOUN
pos@al1995m	@al1995m	519.041	519.273	PUNCT
pos@al1995m	@al1995m	520.481	520.729	CCONJ
pos@al1995m	@al1995m	520.729	520.977	ADV
pos@al1995m	@al1995m	520.977	521.225	PUNCT
pos@al1995m	@al1995m	525.445	525.655	INTJ
pos@al1995m	@al1995m	525.655	525.865	PUNCT
pos@al1995m	@al1995m	525.865	526.077	PUNCT
pos@al1995m	@al1995m	534.535	534.725	ADV
pos@al1995m	@al1995m	534.725	534.915	VERB
pos@al1995m	@al1995m	534.915	535.105	ADP
pos@al1995m	@al1995m	535.105	535.295	PRON
pos@al1995m	@al1995m	535.295	535.485	PRON
pos@al1995m	@al1995m	535.485	535.675	ADP
pos@al1995m	@al1995m	535.675	535.865	NOUN
pos@al1995m	@al1995m	535.865	536.056	PUNCT
pos@al1995m	@al1995m	542.789	543.193	CCONJ
pos@al1995m	@al1995m	543.193	543.597	PART
pos@al1995m	@al1995m	543.597	544.001	NOUN
pos@al1995m	@al1995m	544.001	544.405	X
pos@al1995m	@al1995m	548.172	548.346	ADP
pos@al1995m	@al1995m	548.346	548.52	DET
pos@al1995m	@al1995m	548.52	548.694	NOUN
pos@al1995m	@al1995m	548.694	548.868	VERB
pos@al1995m	@al1995m	548.868	549.042	NOUN
pos@al1995m	@al1995m	549.042	549.216	NOUN
pos@al1995m	@al1995m	549.216	549.39	PART
pos@al1995m	@al1995m	549.39	549.564	PUNCT
pos@al1995m	@al1995m	549.564	549.745	PUNCT
pos@al1995m	@al1995m	552.516	552.659	ADP
pos@al1995m	@al1995m	552.659	552.802	NUM
pos@al1995m	@al1995m	552.802	552.945	NOUN
pos@al1995m	@al1995m	552.945	553.088	PUNCT
pos@al1995m	@al1995m	553.088	553.231	PRON
pos@al1995m	@al1995m	553.231	553.374	VERB
pos@al1995m	@al1995m	553.374	553.517	PUNCT
pos@al1995m	@al1995m	553.517	553.662	PUNCT
pos@al1995m	@al1995m	561.069	561.359	PRON
pos@al1995m	@al1995m	561.359	561.649	PART
pos@al1995m	@al1995m	561.649	561.939	ADJ
pos@al1995m	@al1995m	561.939	562.229	VERB
pos@al1995m	@al1995m	562.229	562.519	SCONJ
pos@al1995m	@al1995m	562.519	562.809	PUNCT
pos@al1995m	@al1995m	562.809	563.099	PRON
pos@al1995m	@al1995m	563.099	563.389	NOUN
pos@al1995m	@al1995m	563.389	563.679	PUNCT
pos@al1995m	@al1995m	563.679	563.969	PRON
pos@al1995m	@al1995m	563.969	564.259	ADV
pos@al1995m	@al1995m	564.259	564.549	ADJ
pos@al1995m	@al1995m	564.549	564.839	NOUN
pos@al1995m	@al1995m	564.839	565.129	NOUN
pos@al1995m	@al1995m	565.129	565.419	PUNCT
pos@al1995m	@al1995m	565.419	565.709	PRON
pos@al1995m	@al1995m	565.709	565.999	VERB
pos@al1995m	@al1995m	565.999	566.289	PUNCT
pos@al1995m	@al1995m	566.289	566.579	X
pos@al1995m	@al1995m	566.579	566.869	ADV
pos@al1995m	@al1995m	566.869	567.159	ADV
pos@al1995m	@al1995m	567.159	567.449	VERB
pos@al1995m	@al1995m	567.449	567.739	NOUN
pos@al1995m	@al1995m	567.739	568.029	CCONJ
pos@al1995m	@al1995m	568.029	568.319	PRON
pos@al1995m	@al1995m	568.319	568.609	ADP
pos@al1995m	@al1995m	568.609	568.899	PRON
pos@al1995m	@al1995m	568.899	569.189	VERB
pos@al1995m	@al1995m	569.189	569.479	VERB
pos@al1995m	@al1995m	569.479	569.769	ADJ
pos@al1995m	@al1995m	569.769	570.059	DET
pos@al1995m	@al1995m	570.059	570.349	PUNCT
pos@al1995m	@al1995m	570.349	570.639	NOUN
pos@al1995m	@al1995m	570.639	570.929	DET
pos@al1995m	@al1995m	570.929	571.219	ADJ
pos@al1995m	@al1995m	571.219	571.509	PUNCT
pos@al1995m	@al1995m	571.509	571.81	PUNCT
pos@al1995m	@al1995m	590.73	590.901	INTJ
pos@al1995m	@al1995m	590.901	591.072	PUNCT
pos@al1995m	@al1995m	591.072	591.243	VERB
pos@al1995m	@al1995m	591.243	591.414	PUNCT
pos@al1995m	@al1995m	591.414	591.585	PART
pos@al1995m	@al1995m	591.585	591.756	ADV
pos@al1995m	@al1995m	591.756	591.927	PUNCT
pos@al1995m	@al1995m	591.927	592.1	PUNCT
pos@al1995m	@al1995m	592.1	592.347	SCONJ
pos@al1995m	@al1995m	592.347	592.594	NOUN
pos@al1995m	@al1995m	592.594	592.841	ADJ
pos@al1995m	@al1995m	592.841	593.088	PART
pos@al1995m	@al1995m	593.088	593.335	ADP
pos@al1995m	@al1995m	593.335	593.582	DET
pos@al1995m	@al1995m	593.582	593.829	VERB
pos@al1995m	@al1995m	593.829	594.076	NOUN
pos@al1995m	@al1995m	594.076	594.323	PUNCT
pos@al1995m	@al1995m	594.323	594.57	SCONJ
pos@al1995m	@al1995m	594.57	594.817	ADP
pos@al1995m	@al1995m	594.817	595.064	PRON
pos@al1995m	@al1995m	595.064	595.311	DET
pos@al1995m	@al1995m	595.311	595.558	NOUN
pos@al1995m	@al1995m	595.558	595.81	PUNCT
gram@al1995m	@al1995m	292.37	292.599	Degree=Pos
gram@al1995m	@al1995m	292.599	292.828	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
gram@al1995m	@al1995m	292.828	293.057	_
gram@al1995m	@al1995m	293.057	293.286	Case=Nom|Number=Plur
gram@al1995m	@al1995m	293.286	293.515	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
gram@al1995m	@al1995m	293.515	293.744	Case=Acc|Number=Sing|Person=1
gram@al1995m	@al1995m	293.744	293.973	_
gram@al1995m	@al1995m	293.973	294.202	_
gram@al1995m	@al1995m	294.202	294.431	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	294.431	294.66	_
gram@al1995m	@al1995m	294.66	294.889	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
gram@al1995m	@al1995m	294.889	295.118	_
gram@al1995m	@al1995m	295.118	295.352	_
gram@al1995m	@al1995m	295.367	295.521	Degree=Pos
gram@al1995m	@al1995m	295.521	295.675	_
gram@al1995m	@al1995m	295.675	295.829	Degree=Pos
gram@al1995m	@al1995m	295.829	295.983	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
gram@al1995m	@al1995m	295.983	296.137	_
gram@al1995m	@al1995m	296.137	296.291	Degree=Pos
gram@al1995m	@al1995m	296.291	296.445	_
gram@al1995m	@al1995m	296.445	296.599	Degree=Pos
gram@al1995m	@al1995m	296.599	296.753	_
gram@al1995m	@al1995m	296.753	296.907	_
gram@al1995m	@al1995m	296.907	297.061	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
gram@al1995m	@al1995m	297.061	297.215	_
gram@al1995m	@al1995m	297.215	297.369	Degree=Pos
gram@al1995m	@al1995m	297.369	297.523	_
gram@al1995m	@al1995m	297.523	297.677	_
gram@al1995m	@al1995m	297.677	297.831	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
gram@al1995m	@al1995m	297.831	297.985	_
gram@al1995m	@al1995m	297.985	298.139	_
gram@al1995m	@al1995m	298.139	298.293	Case=Dat|Number=Sing|Person=2
gram@al1995m	@al1995m	298.293	298.447	_
gram@al1995m	@al1995m	298.447	298.604	_
gram@al1995m	@al1995m	298.609	298.842	_
gram@al1995m	@al1995m	298.842	299.075	Case=Acc
gram@al1995m	@al1995m	299.075	299.308	Case=Nom|Number=Sing|Person=2
gram@al1995m	@al1995m	299.308	299.541	Degree=Pos
gram@al1995m	@al1995m	299.541	299.774	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
gram@al1995m	@al1995m	299.774	300.007	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
gram@al1995m	@al1995m	300.007	300.24	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
gram@al1995m	@al1995m	300.24	300.473	Case=Acc|Gender=Fem|Number=Sing
gram@al1995m	@al1995m	300.473	300.713	_
gram@al1995m	@al1995m	303.005	303.174	_
gram@al1995m	@al1995m	303.174	303.343	_
gram@al1995m	@al1995m	303.343	303.513	_
gram@al1995m	@al1995m	304.33	304.47	Aspect=Perf|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act
gram@al1995m	@al1995m	304.47	304.61	_
gram@al1995m	@al1995m	304.61	304.75	_
gram@al1995m	@al1995m	305.308	305.481	_
gram@al1995m	@al1995m	305.481	305.654	Case=Acc
gram@al1995m	@al1995m	305.654	305.827	_
gram@al1995m	@al1995m	305.827	306.0	_
gram@al1995m	@al1995m	306.0	306.261	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
gram@al1995m	@al1995m	306.261	306.522	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
gram@al1995m	@al1995m	306.522	306.783	_
gram@al1995m	@al1995m	306.783	307.044	Degree=Pos
gram@al1995m	@al1995m	307.044	307.305	_
gram@al1995m	@al1995m	307.305	307.566	Case=Acc|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	307.566	307.827	Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	307.827	308.088	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
gram@al1995m	@al1995m	308.088	308.349	Case=Nom|Number=Sing|Person=1
gram@al1995m	@al1995m	308.349	308.61	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
gram@al1995m	@al1995m	308.61	308.871	_
gram@al1995m	@al1995m	308.871	309.132	Case=Acc|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	309.132	309.401	_
gram@al1995m	@al1995m	309.401	309.824	Degree=Pos
gram@al1995m	@al1995m	309.824	310.247	_
gram@al1995m	@al1995m	310.247	310.67	_
gram@al1995m	@al1995m	310.67	311.095	_
gram@al1995m	@al1995m	311.099	311.411	_
gram@al1995m	@al1995m	311.411	311.723	_
gram@al1995m	@al1995m	311.723	312.035	Case=Nom|Number=Sing|Person=1
gram@al1995m	@al1995m	312.035	312.347	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
gram@al1995m	@al1995m	312.347	312.659	_
gram@al1995m	@al1995m	312.659	312.971	_
gram@al1995m	@al1995m	312.971	313.283	_
gram@al1995m	@al1995m	313.283	313.6	_
gram@al1995m	@al1995m	313.993	314.142	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
gram@al1995m	@al1995m	314.142	314.291	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
gram@al1995m	@al1995m	314.291	314.44	_
gram@al1995m	@al1995m	314.44	314.589	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	314.589	314.738	Degree=Pos
gram@al1995m	@al1995m	314.738	314.887	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
gram@al1995m	@al1995m	314.887	315.036	Case=Nom|Gender=Masc
gram@al1995m	@al1995m	315.036	315.189	_
gram@al1995m	@al1995m	316.516	316.647	_
gram@al1995m	@al1995m	316.647	316.778	_
gram@al1995m	@al1995m	316.778	316.909	_
gram@al1995m	@al1995m	323.897	324.068	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
gram@al1995m	@al1995m	324.068	324.239	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
gram@al1995m	@al1995m	324.239	324.41	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	324.41	324.581	_
gram@al1995m	@al1995m	324.581	324.752	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	324.752	324.923	_
gram@al1995m	@al1995m	324.923	325.097	_
gram@al1995m	@al1995m	325.613	325.879	_
gram@al1995m	@al1995m	325.879	326.145	_
gram@al1995m	@al1995m	326.145	326.413	_
gram@al1995m	@al1995m	327.485	327.661	_
gram@al1995m	@al1995m	327.661	327.837	Degree=Pos
gram@al1995m	@al1995m	327.837	328.013	_
gram@al1995m	@al1995m	328.013	328.189	Case=Nom|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	328.189	328.365	_
gram@al1995m	@al1995m	328.365	328.541	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	328.541	328.72	_
gram@al1995m	@al1995m	330.105	330.459	Degree=Pos
gram@al1995m	@al1995m	330.459	330.813	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
gram@al1995m	@al1995m	330.813	331.167	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short
gram@al1995m	@al1995m	331.167	331.522	_
gram@al1995m	@al1995m	332.012	332.264	Case=Nom|Gender=Fem|Number=Sing
gram@al1995m	@al1995m	332.264	332.516	_
gram@al1995m	@al1995m	332.516	332.768	Case=Gen|Number=Sing|Person=2
gram@al1995m	@al1995m	332.768	333.02	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
gram@al1995m	@al1995m	333.02	333.272	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
gram@al1995m	@al1995m	333.272	333.526	_
gram@al1995m	@al1995m	335.213	335.713	_
gram@al1995m	@al1995m	338.092	338.245	_
gram@al1995m	@al1995m	338.245	338.398	_
gram@al1995m	@al1995m	338.398	338.551	_
gram@al1995m	@al1995m	338.551	338.704	Degree=Pos
gram@al1995m	@al1995m	338.704	338.857	_
gram@al1995m	@al1995m	338.857	339.014	_
gram@al1995m	@al1995m	339.095	339.317	Degree=Pos
gram@al1995m	@al1995m	339.317	339.539	_
gram@al1995m	@al1995m	339.539	339.761	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	339.761	339.983	_
gram@al1995m	@al1995m	339.983	340.207	_
gram@al1995m	@al1995m	340.207	340.459	_
gram@al1995m	@al1995m	340.459	340.711	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
gram@al1995m	@al1995m	340.711	340.963	_
gram@al1995m	@al1995m	340.963	341.215	_
gram@al1995m	@al1995m	341.215	341.467	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
gram@al1995m	@al1995m	341.467	341.719	_
gram@al1995m	@al1995m	341.719	341.971	_
gram@al1995m	@al1995m	341.971	342.223	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
gram@al1995m	@al1995m	342.223	342.475	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
gram@al1995m	@al1995m	342.475	342.727	_
gram@al1995m	@al1995m	342.727	342.979	_
gram@al1995m	@al1995m	342.979	343.231	Case=Nom|Number=Plur|Person=2
gram@al1995m	@al1995m	343.231	343.483	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
gram@al1995m	@al1995m	343.483	343.735	_
gram@al1995m	@al1995m	343.735	343.992	_
gram@al1995m	@al1995m	344.399	344.699	Case=Ins|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	344.699	344.999	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	344.999	345.3	_
gram@al1995m	@al1995m	346.87	347.201	Case=Ins|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	347.201	347.532	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	347.532	347.863	Degree=Pos
gram@al1995m	@al1995m	347.863	348.194	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
gram@al1995m	@al1995m	348.194	348.525	_
gram@al1995m	@al1995m	354.044	354.234	Degree=Pos
gram@al1995m	@al1995m	354.234	354.424	_
gram@al1995m	@al1995m	354.424	354.614	Case=Acc|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	354.614	354.804	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	354.804	354.994	Case=Nom|Number=Sing|Person=1
gram@al1995m	@al1995m	354.994	355.184	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act
gram@al1995m	@al1995m	355.184	355.374	_
gram@al1995m	@al1995m	355.374	355.564	_
gram@al1995m	@al1995m	355.564	355.754	Case=Gen|Gender=Fem|Number=Sing|Person=3
gram@al1995m	@al1995m	355.754	355.944	_
gram@al1995m	@al1995m	355.944	356.134	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
gram@al1995m	@al1995m	356.134	356.324	_
gram@al1995m	@al1995m	356.324	356.522	_
gram@al1995m	@al1995m	357.125	357.328	Case=Nom|Gender=Fem|Number=Sing|Person=3
gram@al1995m	@al1995m	357.328	357.531	_
gram@al1995m	@al1995m	357.531	357.734	_
gram@al1995m	@al1995m	357.734	357.937	Degree=Pos
gram@al1995m	@al1995m	357.937	358.14	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
gram@al1995m	@al1995m	358.14	358.343	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
gram@al1995m	@al1995m	358.343	358.546	_
gram@al1995m	@al1995m	358.546	358.749	_
gram@al1995m	@al1995m	358.749	358.952	_
gram@al1995m	@al1995m	358.952	359.155	Animacy=Inan|Case=Nom
gram@al1995m	@al1995m	359.155	359.358	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
gram@al1995m	@al1995m	359.358	359.561	_
gram@al1995m	@al1995m	359.561	359.764	_
gram@al1995m	@al1995m	359.764	359.967	_
gram@al1995m	@al1995m	359.967	360.17	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
gram@al1995m	@al1995m	360.17	360.373	_
gram@al1995m	@al1995m	360.373	360.576	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
gram@al1995m	@al1995m	360.576	360.779	_
gram@al1995m	@al1995m	360.779	360.982	_
gram@al1995m	@al1995m	360.982	361.185	_
gram@al1995m	@al1995m	361.185	361.388	Degree=Pos
gram@al1995m	@al1995m	361.388	361.591	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
gram@al1995m	@al1995m	361.591	361.794	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
gram@al1995m	@al1995m	361.794	361.997	_
gram@al1995m	@al1995m	361.997	362.213	_
gram@al1995m	@al1995m	373.313	373.473	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
gram@al1995m	@al1995m	373.473	373.633	Animacy=Inan|Case=Nom
gram@al1995m	@al1995m	373.633	373.793	_
gram@al1995m	@al1995m	373.793	373.953	Case=Gen|Number=Plur|Person=2
gram@al1995m	@al1995m	373.953	374.113	_
gram@al1995m	@al1995m	374.113	374.273	Animacy=Inan|Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	374.273	374.433	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	374.433	374.593	_
gram@al1995m	@al1995m	374.593	374.753	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur
gram@al1995m	@al1995m	374.753	374.918	_
gram@al1995m	@al1995m	396.222	396.504	Degree=Pos
gram@al1995m	@al1995m	396.504	396.786	_
gram@al1995m	@al1995m	396.786	397.068	_
gram@al1995m	@al1995m	397.068	397.35	Degree=Pos
gram@al1995m	@al1995m	397.35	397.632	_
gram@al1995m	@al1995m	397.632	397.919	_
gram@al1995m	@al1995m	397.919	398.29	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	398.29	398.661	_
gram@al1995m	@al1995m	398.661	399.032	Case=Nom|Gender=Masc|Number=Sing
gram@al1995m	@al1995m	399.032	399.403	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
gram@al1995m	@al1995m	399.403	399.774	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
gram@al1995m	@al1995m	399.774	400.145	_
gram@al1995m	@al1995m	400.145	400.516	_
gram@al1995m	@al1995m	400.516	400.887	_
gram@al1995m	@al1995m	400.887	401.258	_
gram@al1995m	@al1995m	401.258	401.629	_
gram@al1995m	@al1995m	401.629	402.0	_
gram@al1995m	@al1995m	402.101	402.512	Degree=Pos
gram@al1995m	@al1995m	402.512	402.923	_
gram@al1995m	@al1995m	402.923	403.334	Degree=Pos
gram@al1995m	@al1995m	403.334	403.746	_
gram@al1995m	@al1995m	404.875	405.128	_
gram@al1995m	@al1995m	405.128	405.381	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
gram@al1995m	@al1995m	405.381	405.634	Degree=Pos
gram@al1995m	@al1995m	405.634	405.887	_
gram@al1995m	@al1995m	405.887	406.14	Degree=Pos
gram@al1995m	@al1995m	406.14	406.393	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
gram@al1995m	@al1995m	406.393	406.649	_
gram@al1995m	@al1995m	408.8	409.007	_
gram@al1995m	@al1995m	409.007	409.214	_
gram@al1995m	@al1995m	409.214	409.421	Degree=Pos
gram@al1995m	@al1995m	409.421	409.628	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short
gram@al1995m	@al1995m	409.628	409.835	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
gram@al1995m	@al1995m	409.835	410.042	_
gram@al1995m	@al1995m	410.042	410.253	_
gram@al1995m	@al1995m	410.357	410.56	_
gram@al1995m	@al1995m	410.56	410.763	_
gram@al1995m	@al1995m	410.763	410.966	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
gram@al1995m	@al1995m	410.966	411.169	_
gram@al1995m	@al1995m	411.169	411.372	_
gram@al1995m	@al1995m	411.372	411.575	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
gram@al1995m	@al1995m	411.575	411.778	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
gram@al1995m	@al1995m	411.778	411.981	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing
gram@al1995m	@al1995m	411.981	412.184	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
gram@al1995m	@al1995m	412.184	412.387	_
gram@al1995m	@al1995m	412.387	412.59	_
gram@al1995m	@al1995m	412.59	412.793	_
gram@al1995m	@al1995m	412.793	412.996	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
gram@al1995m	@al1995m	412.996	413.199	_
gram@al1995m	@al1995m	413.199	413.402	Case=Ins|Degree=Pos|Number=Plur
gram@al1995m	@al1995m	413.402	413.605	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur
gram@al1995m	@al1995m	413.605	413.808	Aspect=Perf|VerbForm=Inf|Voice=Act
gram@al1995m	@al1995m	413.808	414.011	Degree=Pos
gram@al1995m	@al1995m	414.011	414.214	_
gram@al1995m	@al1995m	414.214	414.417	_
gram@al1995m	@al1995m	414.417	414.62	Degree=Pos
gram@al1995m	@al1995m	414.62	414.823	Case=Ins|Gender=Fem|Number=Sing
gram@al1995m	@al1995m	414.823	415.026	_
gram@al1995m	@al1995m	415.026	415.229	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
gram@al1995m	@al1995m	415.229	415.432	_
gram@al1995m	@al1995m	415.432	415.635	_
gram@al1995m	@al1995m	415.635	415.838	_
gram@al1995m	@al1995m	415.838	416.041	_
gram@al1995m	@al1995m	416.041	416.244	_
gram@al1995m	@al1995m	416.244	416.447	_
gram@al1995m	@al1995m	416.447	416.65	_
gram@al1995m	@al1995m	416.65	416.853	Case=Ins|Degree=Pos|Number=Plur
gram@al1995m	@al1995m	416.853	417.056	_
gram@al1995m	@al1995m	417.056	417.273	_
gram@al1995m	@al1995m	418.547	418.722	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
gram@al1995m	@al1995m	418.722	418.897	Degree=Pos
gram@al1995m	@al1995m	418.897	419.072	Degree=Cmp
gram@al1995m	@al1995m	419.072	419.247	_
gram@al1995m	@al1995m	419.247	419.422	Degree=Pos
gram@al1995m	@al1995m	419.422	419.597	_
gram@al1995m	@al1995m	419.597	419.772	_
